models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.8949702150726363,0.006166527422494508,10,0.7483962627042489,27.79532241821289,0.0,0.09090909090909091,0.0,0.0,0.3,0.0,0
NetKeys,0.8717238987907624,0.0024312150443892453,11,0.7747486659976401,40.676254987716675,0.8,0.0,0.0,0.0,0.7,0.0,2
Prim,0.8934865606514184,0.007937138806537377,9,0.7293682999946539,30.258658170700073,0.9,0.8181818181818182,0.0,0.35714285714285715,0.6,0.02631578947368421,3
Kruskal,0.8198443683918885,0.005108349826004627,14,0.844809976038855,33.87403893470764,1.0,1.0,0.4444444444444444,0.0,0.9,0.0,4
HMOEA,0.7736316922458546,0.016930417012364262,10,0.8806100340083274,86.58810806274414,0.3,0.0,0.0,0.0,0.0,0.0,0
GPrim,0.6026779839708876,0.03668415642531743,38,0.9290025695338884,42.30033993721008,1.0,1.0,0.8888888888888888,1.0,1.0,0.0,5
