models,delta,spacing,nds,c_0.2.4.0.0.0,c_0.2.4.0.0.1,c_0.2.4.0.0.2,c_0.2.4.0.0.3,c_0.2.4.0.0.4,c_0.2.4.0.0.5,score
0.2.4.0.0.0,0.47999999631389556,0.4082841479963708,6,0.0,0.5714285714285714,0.5,0.2857142857142857,0.0,0.0,2
0.2.4.0.0.1,2.638714943955141e-07,0.0005171783185706112,7,0.5,0.0,0.5,0.42857142857142855,0.0,0.0,1
0.2.4.0.0.2,0.47999989159546164,0.5161468990349499,6,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2,0
0.2.4.0.0.3,0.5555555263193311,0.00034968304121486187,7,0.6666666666666666,0.5714285714285714,0.5,0.0,0.4,0.2,4
0.2.4.0.0.4,5.878689590677055e-08,0.00023032788173078502,5,0.3333333333333333,0.5714285714285714,0.8333333333333334,0.14285714285714285,0.0,0.2,3
0.2.4.0.0.5,0.7499999391559157,0.0004058440865172952,5,0.6666666666666666,0.8571428571428571,0.5,0.8571428571428571,0.6,0.0,5
