models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.97502447777871,0.00700748934597126,5,0.028215958725103574,0.0,0.0,0.0,0.0,0.0,0
B,0.963285318482765,0.005165124737728909,15,0.14438351568257068,1.0,0.0,0.0,0.0,0.0,1
C,0.9850550367237922,0.0039672773373644965,11,0.06325274230532582,1.0,0.2,0.0,0.2727272727272727,0.0,3
D,0.9511404455316332,0.004624093309063646,11,0.0805856650613426,1.0,0.8,0.18181818181818182,0.0,0.0,2
E,0.7379109905952544,0.0024297195393510945,99,0.3916852102625822,1.0,1.0,1.0,1.0,0.0,4
