models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9732300715268469,0.021358740700458727,6,0.055937553587280114,0.0,0.0,0.0,0.0,0.0,0
B,0.9314129290372197,0.016742838355623388,13,0.13606888836884054,1.0,0.0,0.6,0.17647058823529413,0.0,2
C,0.9401054168608058,0.00577677294619613,10,0.10131090108472587,1.0,0.0,0.0,0.11764705882352941,0.0,1
D,0.8525094279864367,0.012071433189172772,17,0.23641715085102577,1.0,0.46153846153846156,0.5,0.0,0.0,3
E,0.9220674291202807,0.0615449471304991,74,0.8436942976414493,1.0,1.0,1.0,1.0,0.0,4
