models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7894736909205744,0.0002459205152810563,5,0.013154929180458153,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5263158313767458,6.22932810338003e-05,10,0.019737576184135984,1.0,0.0,0.3333333333333333,0.4,0.1,0.15,1
C,0.4210526925677797,7.928000773777552e-05,12,0.026057798397025496,1.0,0.4,0.0,0.2,0.05,0.0,2
D,0.5263158267193336,9.285098113302748e-05,10,0.02093545363926603,1.0,0.6,0.5,0.0,0.1,0.0,3
E,6.518092564021817e-06,0.0004569508455595456,20,0.06286774213971047,1.0,0.8,0.6666666666666666,0.4,0.0,0.15,4
F,6.518249645749311e-06,0.0004574619762190702,20,0.06287214884555956,1.0,0.7,0.8333333333333334,0.6,0.25,0.0,5
