models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04730380506943269,0.8093528719548329,0.02470387391753218,7,0.20842539470584495,0.0,0.0,0.0,0.0,0.0,0
B,0.052621076028852,0.799023442074474,0.025429679659084176,7,0.20320506850471393,0.8571428571428571,0.0,0.2727272727272727,0.2,0.0,1
C,0.035779090035172725,0.7200122668945823,0.02989142170207277,11,0.29204408710902946,1.0,0.2857142857142857,0.0,0.4,0.0,3
D,0.04348414786502728,0.7409548372531577,0.034064647043256804,10,0.2891054845132578,0.8571428571428571,0.8571428571428571,0.36363636363636365,0.0,0.05,2
E,0.016969675804824755,0.6415945028935642,0.1174998273525481,20,0.806285774238523,1.0,1.0,0.8181818181818182,0.8,0.0,4
