models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.029113452055613366,0.7946293620549737,0.019070742531577114,8,0.7241232529560586,26.27981925010681,0.0,0.1111111111111111,0.14285714285714285,0.125,0.6363636363636364,0.05,1
NetKeys,0.03858895995369236,0.7753671797501989,0.01792365376533673,9,0.8111777325229423,32.869351863861084,0.5,0.0,0.2857142857142857,0.25,0.6363636363636364,0.05,2
Prim,0.04255026992150328,0.8387457489280571,0.007188522168856031,7,0.7241252435193668,19.86257553100586,0.625,0.3333333333333333,0.0,0.25,0.7272727272727273,0.0,3
Kruskal,0.04196919866487718,0.7962881716088895,0.009357514116498773,8,0.7233174313401209,29.933971643447876,0.625,0.3333333333333333,0.2857142857142857,0.0,0.6363636363636364,0.0,4
HMOEA,0.03759388920608926,0.7272776267819492,0.02132345479444211,11,0.8416466175804771,38.819276094436646,0.125,0.2222222222222222,0.0,0.0,0.0,0.0,0
GPrim,0.00012569949732370284,0.5380949797063526,0.04939787076120555,20,0.8845044264104275,24.56307554244995,0.875,0.7777777777777778,0.8571428571428571,0.875,1.0,0.0,5
