models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.768421007791531,0.0004914951294496985,6,0.02888509666254204,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5672515312134521,7.92613227578595e-05,10,0.042941326433894526,1.0,0.0,0.2222222222222222,0.3333333333333333,0.0,0.0,1
C,0.5789474527405244,9.742497244684989e-05,9,0.03259087260950211,1.0,0.7,0.0,0.5833333333333334,0.0,0.0,3
D,0.4210528147244566,9.471539444456156e-05,12,0.04738242031283668,1.0,0.5,0.2222222222222222,0.0,0.0,0.0,2
E,0.05263319871714887,0.00029161716305183563,19,0.08822466704333853,1.0,1.0,1.0,1.0,0.0,0.25,4
F,6.967482789745713e-06,0.000910369430333734,20,0.12680524340888105,1.0,1.0,1.0,1.0,0.3684210526315789,0.0,5
