models,delta,spacing,onvg,hypervolume,c_1.6.6.0.0.1,c_1.6.6.0.1.1,c_1.6.6.0.2.1,c_1.6.6.0.3.1,c_1.6.6.0.4.1,c_1.6.6.0.5.1,score
1.6.6.0.0.1,0.9230769264820458,0.00011485541929276965,4,0.014763308115039335,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.1.1,0.9230769264820458,0.00011485541929276965,4,0.014763308115039335,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.2.1,0.9230769264820458,0.00011485541929276965,4,0.014763308115039335,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.3.1,0.9230769264820458,0.00011485541929276965,4,0.014763308115039335,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1,0.9230769264820458,0.00011485541929276965,4,0.014763308115039335,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.5.1,0.9230769264820458,0.00011485541929276965,4,0.014763308115039335,0.0,0.0,0.0,0.0,0.0,0.0,0
