models,delta,spacing,nds,c_1.0.2.0.4.0,c_1.0.2.0.4.1,c_1.0.2.0.4.2,c_1.0.2.0.4.3,c_1.0.2.0.4.4,c_1.0.2.0.4.5,c_1.0.2.0.4.6,c_1.0.2.0.4.7,score
1.0.2.0.4.0,0.0,0.0,2,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3
1.0.2.0.4.1,1.0202470226428062e-06,0.0010065354860708592,3,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5,3
1.0.2.0.4.2,0.0,0.0,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1
1.0.2.0.4.3,3.755997668442035e-08,7.18267761750138e-05,3,0.5,0.3333333333333333,0.5,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,4
1.0.2.0.4.4,3.5775896645162675e-07,0.0004951016316540476,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0.2.0.4.5,2.7290074366970174e-07,0.0005633645506438104,3,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,2
1.0.2.0.4.6,2.565900569795332e-07,0.0004493511233248347,3,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.5,5
1.0.2.0.4.7,0.0,0.0,2,0.5,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,4
