models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,1.0,inf,1,0.0,40.397478103637695,0.0,0.0,0.0,0.0,0.0,0
B,0.8358188206837207,0.0,2,0.11973466799125516,59.43919563293457,1.0,0.0,0.0,0.0,0.0,1
C,0.961944890005006,0.0,2,0.0339154594996132,45.25293827056885,1.0,1.0,0.0,0.0,0.0,2
D,1.0,inf,1,0.0,47.562031507492065,1.0,1.0,1.0,0.0,0.0,3
E,0.858458566778295,0.2075273358251163,4,0.3765105636757411,78.13694190979004,1.0,1.0,1.0,0.0,0.0,3
