models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.03224762010349862,0.7792450540251217,0.008833317193510201,9,0.6774801337394738,28.053462028503418,0.0,0.1111111111111111,0.0,0.0,0.5,0.0,1
NetKeys,0.04498794053923964,0.7689998903053883,0.01021008113325055,9,0.811217587715562,34.75455689430237,0.4444444444444444,0.0,0.0,0.0,0.6,0.0,2
Prim,0.02878799121150501,0.7104057697614159,0.008282159829085192,11,0.7245672447136342,20.224968910217285,1.0,0.6666666666666666,0.0,0.5454545454545454,0.6,0.0,4
Kruskal,0.029527975838565847,0.7118094666950853,0.0016011125141554778,11,0.7252687617305852,29.704161405563354,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.0,0.7,0.0,3
HMOEA,0.03768722780368036,0.7543041949394453,0.019806341985562064,10,0.8407428021103361,40.22477436065674,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0
GPrim,0.00014395946440984728,0.5369373410819696,0.049406419907130274,20,0.8845062509202221,25.361913442611694,1.0,0.8888888888888888,0.6363636363636364,0.6363636363636364,1.0,0.0,5
