models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9642207296204145,0.029419103260514886,3,0.5726049291908023,37.152891397476196,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.8822234453040481,0.0,2,0.6895066554285538,57.46608638763428,1.0,0.0,1.0,1.0,0.0,3
Prim,0.9535841419522134,0.0,2,0.6186843396828193,41.8268301486969,1.0,0.0,0.0,0.0,0.0,1
Kruskal,0.968391380197927,0.1198586640330589,3,0.68856966568438,47.521708965301514,1.0,0.0,1.0,0.0,0.0,2
GPrim,0.854599969327635,0.2030992443556139,4,0.7054564269232648,80.01117706298828,1.0,0.5,1.0,1.0,0.0,4
