models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.04880254055411333,0.8956821064727223,0.1501628214404155,5,0.2391809261745461,0.0,0.0,0.0,0.0,0.0,0
B,0.03586306177027139,0.682234581265918,0.014135142951644192,12,0.2963949721939145,1.0,0.0,0.0,0.0,0.0,1
C,0.04115904176255848,0.7333232084616328,0.024029480045026638,10,0.26897915167298897,1.0,0.75,0.0,0.2,0.0,2
D,0.03961337475240869,0.7099101591448373,0.058517874459125346,10,0.3882524126064096,1.0,0.5833333333333334,0.3,0.0,0.0,3
E,0.01696910028031284,0.6429438259809596,0.11766533659451059,20,0.8065105831873327,1.0,0.9166666666666666,0.8,0.9,0.0,4
