models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.8461538734859623,0.0008017082412540622,4,0.06613547247242894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.8461538734859623,0.0008017082412540622,4,0.06613547247242894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.8461538734859623,0.0008017082412540622,4,0.06613547247242894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.3_0.2,0.8461538734859623,0.0008017082412540622,4,0.06613547247242894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.4_0.3,0.8461538734859623,0.0008017082412540622,4,0.06613547247242894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.5_0.4,0.8461538726705422,0.0008445561023326446,4,0.06638254384544738,0.25,0.25,0.25,0.25,0.25,0.0,0.0,5
1.6.6.0.4.6_0.5,0.8461538726705422,0.0008445561023326446,4,0.06638254384544738,0.25,0.25,0.25,0.25,0.25,0.0,0.0,5
