models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,score
1.6.4.0.4.0_0.05,0.9230769435044218,0.00018948709552467737,4,0.029773823090986966,0.0,0.3333333333333333,0.2,0.0,0.16666666666666666,0.0,0.0,0
1.6.4.0.4.1_0.1,0.8717949072665583,0.0001301668759630598,6,0.05491163739977378,0.5,0.0,0.0,0.375,0.0,0.1,0.0,1
1.6.4.0.4.2_0.15,0.8974359246025256,0.44712496003137747,5,0.05953611454459236,0.5,0.6666666666666666,0.0,0.5,0.0,0.2,0.0,3
1.6.4.0.4.3_0.2,0.8205128789579205,0.0002713257235205487,8,0.0730545863702715,1.0,0.6666666666666666,0.4,0.0,0.3333333333333333,0.2,0.0,2
1.6.4.0.4.4_0.3,0.8871795095713524,0.8163211169024729,6,0.08283634227906136,0.75,0.8333333333333334,0.6,0.625,0.0,0.4,0.0,4
1.6.4.0.4.5_0.4,0.7692308631367258,0.00027609311468646696,10,0.10588020534669329,1.0,0.6666666666666666,0.6,0.75,0.5,0.0,0.25,5
1.6.4.0.4.6_0.5,0.9316239464371643,0.00026198598029284555,4,0.046222912430460734,1.0,0.8333333333333334,0.8,0.875,0.6666666666666666,0.4,0.0,6
