models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9642963253911292,0.0,2,0.024685475789630956,119.43225526809692,0.0,0.0,0.0,0.0,0.0,0
B,1.0,inf,1,0.0,163.63147449493408,0.0,0.0,0.0,0.0,0.0,0
C,1.0,inf,1,0.0,111.18234992027283,0.0,1.0,0.0,0.0,0.0,1
D,1.0,inf,1,0.0,153.08765530586243,0.0,1.0,1.0,0.0,0.0,2
E,0.9564689280146285,0.17777302328899253,7,0.43112604583565295,224.1693754196167,1.0,1.0,1.0,1.0,0.0,4
