models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.7692307914199715,0.0001587529823664404,10,0.05000964987802444,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.1_0.1,0.7977208122480405,0.3162831747249036,10,0.04824148368540068,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0
1.6.1.0.4.2_0.15,0.7692307914199715,0.0001587529823664404,10,0.05000964987802444,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.3_0.2,0.7692307914199715,0.0001587529823664404,10,0.05000964987802444,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.4_0.3,0.7692307914199715,0.0001587529823664404,10,0.05000964987802444,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.5_0.4,0.7692307914199715,0.0001587529823664404,10,0.05000964987802444,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1
1.6.1.0.4.6_0.5,0.7692307914199715,0.0001587529823664404,10,0.05000964987802444,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1
