models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.944245814860659,0.018268272038357958,7,0.08881943958828295,0.0,0.0,0.0,0.0,0.0,0
B,0.9307324384885162,0.012342265096606611,12,0.1262264419070939,1.0,0.0,0.2857142857142857,0.10526315789473684,0.0,1
C,0.925169401901032,0.0032583336831284635,14,0.09641011129390653,1.0,0.6666666666666666,0.0,0.10526315789473684,0.0,2
D,0.9166924211787492,0.02497377142360722,19,0.22576809321567626,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0,3
E,0.9419252092878789,0.06434860086757098,68,0.8251088637879501,1.0,1.0,1.0,1.0,0.0,4
