models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.96677122344772,0.012190134836774322,12,0.5906515090417468,236.3908793926239,0.0,0.3,0.0,0.0,0.1111111111111111,0.0,1
NetKeys,0.939248517731445,0.004523191529878763,20,0.6921336526604529,1137.2299904823303,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0
Prim,0.9801868885981372,0.007177033902130722,10,0.6157742358943589,193.76429557800293,1.0,0.5,0.0,0.07142857142857142,0.2222222222222222,0.0,3
Kruskal,0.9630699538688254,0.008608499337169446,14,0.7830873919116906,336.7785573005676,0.8333333333333334,1.0,0.3,0.0,0.4444444444444444,0.0,4
HMOEA,0.7967045803016892,0.010994572975595394,9,0.9302280453548103,3805.6671619415283,0.3333333333333333,0.75,0.0,0.21428571428571427,0.0,0.0,2
GPrim,0.7695164270066469,0.0018564316237261198,98,0.7623839139838868,250.61641550064087,1.0,1.0,1.0,0.7857142857142857,0.5555555555555556,0.0,5
