models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.6691729444004433,0.35360310164300934,8,0.017840938111283042,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.42105267732620816,8.821871873718782e-05,12,0.02472846434031544,1.0,0.0,0.18181818181818182,0.0,0.05,0.0,1
C,0.4736842464881807,7.981182455830427e-05,11,0.021650071868472953,1.0,0.6666666666666666,0.0,0.25,0.2,0.05,2
D,0.4210526902679126,0.0001733074224701794,12,0.027624085813437123,1.0,1.0,0.36363636363636365,0.0,0.2,0.1,3
E,6.40732250889717e-06,0.0004575396527934247,20,0.0628694627730257,1.0,0.8333333333333334,0.2727272727272727,0.25,0.0,0.05,4
F,6.541242448829986e-06,0.0004572878840988341,20,0.0628722507856867,1.0,1.0,0.45454545454545453,0.5,0.4,0.0,5
