models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9182831077051559,0.034341020328551866,5.0,0.6119375688831792,39.77305052280426,0.0,0.0,0.045,0.014285714285714285,0.0,0.0
NetKeys,0.9555412747751453,0.017974569285310174,3.7,0.6596016188287571,51.21194829940796,0.9008333333333333,0.0,0.39666666666666667,0.3080952380952381,0.0,2.2
Prim,0.9226364868114368,0.04243081058720595,5.4,0.6752545733675677,39.69915609359741,0.8716666666666667,0.3666666666666667,0.0,0.21642857142857147,0.0,1.7
Kruskal,0.9268126764700597,0.04146528226535103,4.6,0.6930662810810493,44.32218041419983,0.8191666666666666,0.09166666666666666,0.44571428571428573,0.0,0.0,1.9
GPrim,0.9178543838640385,0.10505650878487942,8.7,0.8253804513050815,71.70696058273316,1.0,1.0,1.0,1.0,0.0,4.0
