models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9646013881774351,0.003494599185415563,10,0.5780662958444817,596.2394487857819,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0
NetKeys,0.986833703534232,0.011387541902173203,12,0.7124985570678497,1395.983033657074,1.0,0.0,0.7142857142857143,0.16666666666666666,0.2857142857142857,0.0,3
Prim,0.981727470215698,0.001575447726970232,7,0.6099923327061355,290.3284511566162,1.0,0.08333333333333333,0.0,0.0,0.14285714285714285,0.0,1
Kruskal,0.992430475126625,0.03316449316299757,6,0.7258379428559795,435.39139461517334,1.0,0.6666666666666666,0.5714285714285714,0.0,0.2857142857142857,0.0,4
HMOEA,0.8907344903321371,0.05515211401671277,7,0.9161409231529902,4306.2727591991425,0.5,0.08333333333333333,0.14285714285714285,0.0,0.0,0.0,1
GPrim,0.9488230396819849,0.0030395360616419943,19,0.8073252999854166,448.4654200077057,1.0,1.0,1.0,1.0,0.5714285714285714,0.0,5
