models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7684210775522489,0.40827825508825194,6,0.023760263875256763,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.4736843299571566,9.063000588162433e-05,11,0.04076091681775799,1.0,0.0,0.14285714285714285,0.3,0.0,0.0,1
C,0.7192983024562656,0.378024478023758,7,0.02790023234732976,1.0,0.5454545454545454,0.0,0.2,0.1,0.0,2
D,0.5672515714166255,9.891259947453996e-05,10,0.04189508353345173,1.0,0.5454545454545454,0.5714285714285714,0.0,0.15,0.0,3
E,6.945535047088123e-06,0.0009047858079148385,20,0.12641922935768832,1.0,1.0,0.5714285714285714,0.7,0.0,0.25,4
F,6.358269613700738e-06,0.0009111636915636156,20,0.12689619780474998,1.0,1.0,0.8571428571428571,1.0,0.4,0.0,5
