models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7894736927601372,0.9575192587295372,4,0.012263176852368987,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.5157895164904589,0.0001308269014689109,11,0.02629659388054638,1.0,0.0,0.4,0.3333333333333333,0.15,0.05,1
C,0.5263158250437826,0.0001949800944008501,10,0.023839412345391553,1.0,0.45454545454545453,0.0,0.13333333333333333,0.05,0.05,2
D,0.26315799725413275,0.00016522343075791286,15,0.03629996980761324,1.0,0.36363636363636365,0.5,0.0,0.15,0.1,3
E,6.358060897522792e-06,0.0004588977797981924,20,0.06272956606525262,1.0,0.6363636363636364,0.5,0.4,0.0,0.15,4
F,6.3576773110028686e-06,0.00045880391568226344,20,0.06292302857949009,1.0,0.6363636363636364,0.6,0.4666666666666667,0.2,0.0,5
