models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9685715951040978,0.008905130549430207,6,0.04314601525182349,65.42574262619019,0.0,0.0,0.0,0.0,0.0,0
B,0.9699469328887586,0.003578599075616673,7,0.04766938537205331,130.3067376613617,1.0,0.0,0.2222222222222222,0.0,0.0,1
C,0.9638639411573962,0.019427285686186544,9,0.08343046187724378,68.29458284378052,1.0,0.42857142857142855,0.0,0.2,0.0,2
D,0.9766640189762044,0.012831734992586266,5,0.03613668619707265,83.68125343322754,1.0,0.7142857142857143,0.2222222222222222,0.0,0.0,3
E,0.7434116267117103,0.022873161924070084,71,0.5670883401867588,106.60853219032288,1.0,1.0,1.0,1.0,0.0,4
