models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.7194734145427492,0.012078350827142596,13,0.9347873459837069,4257.0473074913025,0.0,0.6666666666666666,0.9666666666666667,0.0,0.0,0.0,2
Prufer,0.9606281969135143,0.006173241476005772,6,0.4377369324090373,234.09023070335388,0.07692307692307693,0.0,0.2,0.0,0.0,0.0,1
NetKeys,0.8855432437379451,0.00663852616624615,30,0.6409985087699925,1218.9516549110413,0.0,0.0,0.0,0.0,0.0,0.0,0
Prim,0.9877583061299037,0.003803052376466993,9,0.5723587034442827,190.09200429916382,0.38461538461538464,1.0,0.6333333333333333,0.0,1.0,0.0,4
Kruskal,0.9791163095022676,0.00406227073754266,8,0.5722101915860658,340.842218875885,0.38461538461538464,1.0,0.6333333333333333,0.0,0.0,0.0,3
GPrim,0.8016248592732329,0.0011157156233002714,78,0.7077971059474267,282.2154173851013,0.6153846153846154,1.0,1.0,1.0,1.0,0.0,5
