models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9590085387122966,0.011643282692214464,7.1,0.06609695929034329,60.97173135280609,0.0,0.05333333333333333,0.0,0.02,0.0,0.0
B,0.9598459421571915,0.013418110191441549,6.9,0.07231200219122882,119.32648274898528,0.753095238095238,0.0,0.2098989898989899,0.05,0.0,1.3
C,0.9547161302307824,0.011138130452351796,7.9,0.07733156810842118,69.10868227481842,0.9390476190476191,0.6246031746031746,0.0,0.18785714285714286,0.0,2.0
D,0.9703271553723483,0.009949358143484624,6.6,0.0591338235916359,93.56538889408111,0.9600000000000002,0.9246031746031746,0.5297474747474747,0.0,0.0,2.5
E,0.8152448468333198,0.03540396133193387,68.0,0.6357290917842122,105.78154640197754,1.0,1.0,1.0,1.0,0.0,4.0
