models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9701830141581671,0.006792090755516039,7,0.42030510597944054,239.72365021705627,0.0,0.42857142857142855,0.0,0.0,0.0,1
NetKeys,0.9329500123465805,0.013028462061212515,21,0.6046805417787939,1198.0329639911652,0.14285714285714285,0.0,0.0,0.0,0.0,0
Prim,0.9888133907796445,0.010037256907201513,4,0.544255316076015,195.33002996444702,0.8571428571428571,0.6666666666666666,0.0,0.1111111111111111,0.0,2
Kruskal,0.9832396269348312,0.0026261647573788084,9,0.5591245738321939,348.79798221588135,1.0,0.7619047619047619,0.25,0.0,0.0,3
GPrim,0.8064045102868901,0.00253791279257134,84,0.6999975784280325,298.8625154495239,1.0,1.0,1.0,1.0,0.0,4
