models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9597989964051964,0.9511448744038619,7,0.24416127035896767,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.9045226078996268,1.3904821843545279,17,1.1151635260684536,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1
C,0.9425699954648775,1.7677348232523866,8,0.6618359816860746,1.0,0.6470588235294118,0.0,0.5,0.0,0.0,3
D,0.8954773944937962,1.4142140573534114,16,1.011211825783442,1.0,1.0,0.125,0.0,0.0,0.0,2
E,0.5928960147986435,0.7731341193038954,74,2.770157313544713,1.0,1.0,1.0,0.8125,0.0,0.1717171717171717,4
F,0.5393294019778156,0.4862560951503841,99,3.2193390475988677,1.0,1.0,1.0,1.0,0.3783783783783784,0.0,5
