models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.816951270720347,0.004639729676888866,8,0.9299767552393593,640.4728577136993,0.0,0.2222222222222222,0.0,0.0,0.11764705882352941,0.0,1
Prufer,0.9326779810720784,0.006989788565249416,9,0.6658031322854294,130.9769320487976,0.125,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9813734444327409,0.0038068996739669867,7,0.7941559611517852,353.84777069091797,0.5,0.5555555555555556,0.0,0.2727272727272727,0.11764705882352941,0.0,3
Prim,0.9418287750873011,0.002952061435171303,11,0.6865455475091053,146.86292552947998,0.375,1.0,0.0,0.0,0.17647058823529413,0.0,2
Kruskal,0.9066053179533732,0.007756391692920562,17,0.9115086296175562,190.83802008628845,0.75,0.5555555555555556,0.2857142857142857,0.18181818181818182,0.0,0.0,4
GPrim,0.5921482268687397,0.009634608413987335,93,0.9809042110114754,207.6110544204712,1.0,1.0,1.0,1.0,1.0,0.0,5
