models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9388097770484127,0.014086146389517103,5,0.06546156291541869,0.0,0.0,0.0,0.0,0.0,0
B,0.94754529522335,0.013921484748071202,14,0.14890233264690525,1.0,0.0,0.0,0.16666666666666666,0.0,1
C,0.9598132153629354,0.003758272541274128,7,0.054859938495225205,1.0,0.5714285714285714,0.0,0.2777777777777778,0.0,3
D,0.9015601376137584,0.006652374305379399,18,0.20662190929772292,1.0,0.42857142857142855,0.0,0.0,0.0,2
E,0.9536287230454477,0.06503133527157395,66,0.7897112183574745,1.0,1.0,1.0,1.0,0.0,4
