models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,score
1.6.2.0.4.0_0.05,0.9102564115069374,0.0003024066142103591,5,0.06448349831506633,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0
1.6.2.0.4.1_0.1,0.794871886798734,0.0007580288584137627,9,0.14173287908162668,1.0,0.0,0.8333333333333334,0.14285714285714285,0.25,0.0,0.125,2
1.6.2.0.4.2_0.15,0.8717949093855486,0.00016872836458973212,6,0.06574638975397543,0.6,0.1111111111111111,0.0,0.0,0.125,0.0,0.125,1
1.6.2.0.4.3_0.2,0.863247899651641,0.37791291154218404,7,0.07880504064465278,1.0,0.5555555555555556,0.8333333333333334,0.0,0.375,0.0,0.0,3
1.6.2.0.4.4_0.3,0.8205129399080632,0.0008809053595040191,8,0.11106366958207173,1.0,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.0,0.16666666666666666,0.375,4
1.6.2.0.4.5_0.4,0.887179536180383,9.770995568108522e-05,6,0.06281891190032063,1.0,0.7777777777777778,1.0,0.8571428571428571,0.625,0.0,0.5,6
1.6.2.0.4.6_0.5,0.8388278950047058,0.00015930800756510565,8,0.07639860865263501,1.0,0.5555555555555556,0.8333333333333334,0.7142857142857143,0.5,0.0,0.0,5
