models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.8077747380190102,0.7894737027798151,0.5476365601034666,5,0.023760771838523192,0.0,0.0,0.0,0.0,0.0,0
B,0.4153312156995227,0.4210527641522441,7.56272611850666e-05,12,0.04332199357324183,1.0,0.0,0.0,0.0,0.0,1
C,0.5545268460205236,0.6766917911065536,0.35360406205291184,8,0.0353036674449928,1.0,0.6666666666666666,0.0,0.4444444444444444,0.0,3
D,0.5522680640825469,0.6184211478290925,0.3333011469084207,9,0.037408235172438714,1.0,0.75,0.25,0.0,0.0,2
E,0.05000008127850556,0.05263319828001241,0.00035833131880337084,19,0.09057026192646334,1.0,1.0,1.0,1.0,0.0,4
