models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,c_1.6.4.0.4.7_0.6,score
1.6.4.0.4.0_0.05,0.8717949435124371,0.0009235234871403802,6,0.09233873020219979,0.0,0.4,0.0,1.0,0.0,0.0,0.6,0.2,2
1.6.4.0.4.1_0.1,0.9743589650170721,0.00034318301397463736,5,0.08994452371923861,0.8333333333333334,0.0,0.6,1.0,0.5,0.5,1.0,0.6,5
1.6.4.0.4.2_0.15,0.8974359521365318,5.928180910529085e-05,5,0.06151979358715862,1.0,0.4,0.0,1.0,0.5,0.5,1.0,0.8,6
1.6.4.0.4.3_0.2,0.9487177363516116,1.1530253250598783,3,0.07191972050418256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.4.0.4.4_0.3,0.9025640477123552,0.8162804926294479,6,0.10413241223888295,0.8333333333333334,0.6,0.4,1.0,0.0,0.5,1.0,0.8,6
1.6.4.0.4.5_0.4,0.9316239491772272,0.5001945145604222,4,0.045396069661237014,1.0,0.6,0.4,1.0,0.3333333333333333,0.0,1.0,1.0,5
1.6.4.0.4.6_0.5,0.8974359292284664,0.4478619986111916,5,0.07188891433488748,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1
1.6.4.0.4.7_0.6,0.8974359228509261,0.4470650963566435,5,0.0581792263147061,0.6666666666666666,0.4,0.2,1.0,0.0,0.0,0.4,0.0,3
