models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9611096271944715,0.0279597591833354,5,0.08501075134933346,62.752188205718994,0.0,0.2,0.0,0.2,0.0,0
B,0.9588352974617874,0.013128277831541555,5,0.06737762273176326,119.7344241142273,0.6,0.0,0.0,0.0,0.0,1
C,0.9521256332497714,0.007830583527925261,8,0.08333314648092163,69.81858897209167,0.8,1.0,0.0,0.2,0.0,2
D,0.9873035163403641,0.009336798793505303,5,0.06883196414320453,80.24490928649902,0.8,1.0,0.5,0.0,0.0,3
E,0.9505653594144361,0.06341056645037663,70,0.805105453617398,106.41977548599243,1.0,1.0,1.0,1.0,0.0,4
