models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8951148202124524,0.00969664703657839,5,0.9136471771534321,4179.653980016708,0.0,0.0,0.3,0.0,0.25,0.0,2
Prufer,0.9626653723309342,0.017031235137939943,7,0.5840380136290457,591.4368243217468,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9939018389183951,0.002434536205266714,10,0.6867011958578292,1365.6505234241486,0.0,0.8571428571428571,0.0,0.16666666666666666,0.5,0.0,2
Prim,0.9866578024196827,0.00218586311157774,6,0.5852586398167647,287.7584316730499,0.0,1.0,0.3,0.0,0.5,0.0,3
Kruskal,0.9523655015214234,0.013971252830757194,4,0.6707225276079328,436.6665871143341,0.0,0.7142857142857143,0.1,0.0,0.0,0.0,1
GPrim,0.9534019908743175,0.0016469135340371718,20,0.8022084618501699,452.1653821468353,0.4,1.0,1.0,1.0,1.0,0.0,5
