models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9591103414815542,0.009418660316869176,13,0.7646134130331981,130.28138208389282,0.0,0.0,0.1111111111111111,0.058823529411764705,0.2857142857142857,0.0,1
NetKeys,0.9686545384658345,0.0038626820115145863,11,0.7903095346667007,369.8104615211487,1.0,0.0,0.8888888888888888,0.23529411764705882,0.5714285714285714,0.0,3
Prim,0.9766618060228677,0.01736725248757368,9,0.732225170155421,157.34235668182373,0.6923076923076923,0.0,0.0,0.11764705882352941,0.2857142857142857,0.0,3
Kruskal,0.9391608171149288,0.005538589663643422,17,0.9042454254358799,200.50641918182373,0.5384615384615384,0.2727272727272727,0.1111111111111111,0.0,0.5714285714285714,0.0,3
HMOEA,0.8471892922048837,0.007219397956095156,7,0.9236059812438218,1071.7738735675812,0.23076923076923078,0.0,0.1111111111111111,0.29411764705882354,0.0,0.0,0
GPrim,0.776864157491075,0.0029207347577733917,98,0.9671544053684874,215.0834095478058,1.0,1.0,1.0,1.0,1.0,0.0,5
