models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.4273505186142307,0.000291955024254844,25,0.15574293849491477,0.0,0.3,0.3333333333333333,0.14285714285714285,2
"1.6.9.0.4.1_(0.8, 0.2)",0.5357625194845095,7.047192952537388e-05,20,0.08752656229319691,0.16,0.0,0.2222222222222222,0.17857142857142858,0
"1.6.9.0.4.2_(0.8, 0.1)",0.33333565702665274,0.0007945362361953651,27,0.22965230869820824,0.32,0.3,0.0,0.21428571428571427,1
"1.6.9.0.4.3_(0.7, 0.2)",0.3076947189711528,0.0007860009559267539,28,0.233842936149649,0.52,0.4,0.5925925925925926,0.0,3
