models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9770373822199988,0.029603546116266456,5,0.055903539549875425,659.9638528823853,0.0,0.3,0.0,0.0,0.0,0
B,0.9688237850006315,0.009136400073404933,10,0.10444044529487984,1386.2798976898193,0.4,0.0,0.0,0.0,0.0,1
C,0.9886982007541276,0.004099345033235717,5,0.015021855950162949,285.0784125328064,1.0,0.4,0.0,0.3333333333333333,0.0,3
D,0.9753402871347041,0.0056766672667022695,9,0.07487771608193042,456.74106884002686,1.0,1.0,0.0,0.0,0.0,2
E,0.9479346673789679,0.0013872071914852503,22,0.08724908492267283,471.80000615119934,1.0,1.0,1.0,1.0,0.0,4
