models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9154372180845775,0.013090381697934831,10,0.11382598472507402,65.31241536140442,0.0,0.0,0.0,0.0,0.0,0
B,0.9521015298710473,0.01336770669470627,9,0.08958432796255617,126.62450504302979,1.0,0.0,0.6666666666666666,0.4666666666666667,0.0,3
C,0.941551808948774,0.020652174118027205,9,0.11890301034551612,68.91627502441406,1.0,0.0,0.0,0.2,0.0,1
D,0.9078839639906207,0.017140910069166144,15,0.1914469379925571,84.42813849449158,1.0,0.1111111111111111,0.2222222222222222,0.0,0.0,2
E,0.9310601862890532,0.061781742052540375,74,0.8343015059228425,101.29155111312866,1.0,1.0,1.0,1.0,0.0,4
