models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7705828214036804,0.46450013176121996,5.0,1.1959172318209241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,0.5561325753388701,0.19380028327074958,10.2,5.084965211488628,1.0,0.0,0.3562121212121212,0.22472527472527473,0.13923976608187133,0.09491228070175438,1.4
C,0.573160618591761,0.1632702382634441,9.6,4.0936475607990515,1.0,0.4411111111111111,0.0,0.2561538461538462,0.10719298245614035,0.13380116959064328,2.0
D,0.5351333703714403,0.13136532916941135,10.4,3.438866706844339,1.0,0.4833333333333333,0.4180808080808081,0.0,0.2030409356725146,0.13538011695906432,3.0
E,0.18664736173396185,0.21411328600419158,18.8,11.599994864119598,1.0,0.6177777777777778,0.6197474747474747,0.4116483516483517,0.0,0.21859649122807015,3.8
F,0.20887619026327248,0.272911411976058,19.2,15.323360746477082,1.0,0.6944444444444444,0.5903030303030303,0.4175457875457876,0.22309941520467835,0.0,4.4
