models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8582962313956163,0.02736886622601547,7.2,0.913512832258127,4676.694044947624,0.0,0.1988095238095238,0.2777777777777778,0.06428571428571428,0.4166666666666667,0.0,2.0
Prufer,0.9774707246137598,0.00967074302733112,5.6,0.5269976666115694,585.0993692159652,0.05107142857142856,0.0,0.13111111111111112,0.03333333333333333,0.025,0.0,0.6
NetKeys,0.9806688929671022,inf,4.9,0.5964023803290285,1483.3941776752472,0.12186507936507936,0.6771428571428573,0.0,0.41119047619047616,0.2,0.0,2.3
Prim,0.9806863539241066,0.00577604556471513,4.5,0.5846292005067448,287.32593729496,0.1198015873015873,0.9114285714285714,0.3142857142857143,0.0,0.225,0.0,2.3
Kruskal,0.9671891619864631,0.008669027638582101,3.1,0.6400142488343772,477.241016292572,0.16781746031746028,0.5248809523809526,0.31785714285714284,0.2519047619047619,0.0,0.0,2.2
GPrim,0.950443048118314,0.0025215432899862895,22.7,0.7980114699067388,739.695397734642,0.5772619047619048,1.0,1.0,1.0,1.0,0.0,5.0
