models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05038809376051169,0.7930918097281253,0.015574512366682846,8,0.698541499171267,17.523326635360718,0.0,0.14285714285714285,0.125,0.23076923076923078,0.0,0
NetKeys,0.053749825535137755,0.8241685374270376,0.0002629551303276936,7,0.6572089472636126,21.730903387069702,0.625,0.0,0.0,0.15384615384615385,0.0,1
Prim,0.04622469915632656,0.7825194171924748,0.022197721187885135,8,0.7009850703616081,17.341909408569336,0.75,0.7142857142857143,0.0,0.3076923076923077,0.0,3
Kruskal,0.03440823704540601,0.6530705782810339,0.012728301240347316,13,0.7387858598615522,19.952537298202515,0.625,0.42857142857142855,0.25,0.0,0.0,2
GPrim,0.0004054728503325335,0.5987082030655336,0.09349013187526975,20,0.8248617908633794,23.782010316848755,1.0,0.7142857142857143,0.625,0.46153846153846156,0.0,4
