models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,c_1.6.4.0.4.7_0.6,score
1.6.4.0.4.0_0.05,0.8543956113139748,0.16039492922007365,7.0,0.03540755463629279,0.0,0.23988095238095236,0.27638888888888885,0.12936507936507938,0.07468253968253967,0.07666666666666667,0.042222222222222223,0.06297619047619048,0.4
1.6.4.0.4.1_0.1,0.8465201563292839,0.13296571460555495,7.3,0.03614707458998201,0.6162698412698413,0.0,0.45015873015873015,0.29416666666666663,0.27694805194805194,0.19753968253968254,0.11079836829836828,0.10797979797979798,2.0
1.6.4.0.4.2_0.15,0.8350142544477132,0.1150472110551671,8.1,0.038199324630402445,0.6179761904761905,0.36607142857142855,0.0,0.3167857142857143,0.17642857142857143,0.21825396825396828,0.12444444444444444,0.11964646464646464,2.0
1.6.4.0.4.3_0.2,0.8285510876884732,0.2305911708969727,8.3,0.04426676306125511,0.7239285714285714,0.5482142857142857,0.5200396825396825,0.0,0.27874098124098123,0.19928571428571426,0.1842948717948718,0.16176046176046174,2.7
1.6.4.0.4.4_0.3,0.8288054646528819,0.16586118289182125,8.3,0.03952920616715744,0.793611111111111,0.5583333333333333,0.7096031746031745,0.5257936507936508,0.0,0.36388888888888893,0.24865551115551116,0.28394660894660895,4.3
1.6.4.0.4.5_0.4,0.8051933388829081,0.23111974203410296,8.9,0.043895310966882595,0.8216666666666667,0.6440476190476191,0.6864682539682538,0.5958730158730159,0.4840151515151515,0.0,0.33781468531468534,0.25107864357864357,4.9
1.6.4.0.4.6_0.5,0.8084656202760166,0.2459164648174371,9.4,0.04795894886013587,0.8975,0.7422619047619048,0.7368253968253968,0.669047619047619,0.6013275613275613,0.5102380952380952,0.0,0.39906204906204906,5.8
1.6.4.0.4.7_0.6,0.7949453828869671,0.17713285929682726,9.8,0.04959905917824489,0.8508333333333333,0.7392857142857142,0.8018253968253969,0.6609126984126984,0.5505375180375179,0.5106746031746032,0.4296339771339771,0.0,5.5
