models,delta,spacing,nds,c_1.0.4.0.0.1,c_1.0.4.0.1.1,c_1.0.4.0.2.1,c_1.0.4.0.3.1,c_1.0.4.0.4.1,c_1.0.4.0.5.1
1.0.4.0.0.1,0.47999977076435857,0.4081137704665014,6,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5
1.0.4.0.1.1,0.32000008652755785,0.40863872761264636,6,0.6666666666666666,0.0,0.375,0.8333333333333334,0.375,0.6666666666666666
1.0.4.0.2.1,0.24489794984742894,9.942241511304364e-05,8,0.8333333333333334,0.5,0.0,0.8333333333333334,0.75,0.6666666666666666
1.0.4.0.3.1,4.088777796340537e-08,0.00016859801026708398,6,0.3333333333333333,0.0,0.0,0.0,0.125,0.16666666666666666
1.0.4.0.4.1,0.489795873611311,0.00039271472920226547,8,0.3333333333333333,0.3333333333333333,0.125,0.6666666666666666,0.0,0.5
1.0.4.0.5.1,4.343298440900867e-08,0.00012146519973278327,6,0.3333333333333333,0.16666666666666666,0.125,0.6666666666666666,0.125,0.0
