models,delta,spacing,nds,c_1.0.4.0.4.0,c_1.0.4.0.4.1,c_1.0.4.0.4.2,c_1.0.4.0.4.3,c_1.0.4.0.4.4,c_1.0.4.0.4.5,c_1.0.4.0.4.6,c_1.0.4.0.4.7
1.0.4.0.4.0,1.5555555295578065,1.5118276444408376,7,0.0,0.6428571428571429,0.5714285714285714,0.7,0.7,0.6666666666666666,0.8181818181818182,0.4166666666666667
1.0.4.0.4.1,0.591715972076466,0.00010676087815308616,14,0.0,0.0,0.14285714285714285,0.4,0.6,0.3333333333333333,0.6363636363636364,0.16666666666666666
1.0.4.0.4.2,0.6666666669447702,5.775751048106033e-05,7,0.14285714285714285,0.5,0.0,0.4,0.6,0.3333333333333333,0.7272727272727273,0.3333333333333333
1.0.4.0.4.3,0.6913580034190778,0.6324193400170776,10,0.14285714285714285,0.5,0.2857142857142857,0.0,0.5,0.4166666666666667,0.7272727272727273,0.25
1.0.4.0.4.4,0.44444444753862833,0.48309942268083744,10,0.0,0.21428571428571427,0.14285714285714285,0.4,0.0,0.25,0.5454545454545454,0.08333333333333333
1.0.4.0.4.5,0.809917339202658,0.5773185272026324,12,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.6,0.7,0.0,0.7272727272727273,0.3333333333333333
1.0.4.0.4.6,0.31999998286919856,0.4044971826356493,11,0.0,0.2857142857142857,0.14285714285714285,0.3,0.3,0.16666666666666666,0.0,0.08333333333333333
1.0.4.0.4.7,0.5785123894792886,0.5148900383342089,12,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.7,0.8,0.6666666666666666,0.9090909090909091,0.0
