models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8891732630822872,0.05547745665879053,7,0.9162725636942712,4321.755313873291,0.0,0.5,0.2727272727272727,0.14285714285714285,0.25,0.0,3
Prufer,0.9571111943334772,0.0068134602989022575,8,0.5815816011123371,609.5426564216614,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9776704513658172,0.0030761699494433812,11,0.7117346859741194,1363.9332392215729,0.14285714285714285,1.0,0.0,0.7142857142857143,1.0,0.0,3
Prim,0.9823610349735946,0.002505623248530682,7,0.6057650928084216,283.7239935398102,0.14285714285714285,1.0,0.0,0.0,0.25,0.0,1
Kruskal,0.9603770189040978,0.04653321527464415,4,0.7036655667046844,437.5214626789093,0.14285714285714285,0.875,0.0,0.2857142857142857,0.0,0.0,2
GPrim,0.9348195301531178,0.0015658217560533978,28,0.7827330329714131,458.3489110469818,0.42857142857142855,1.0,1.0,1.0,1.0,0.0,5
