models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.05167357242729918,0.8160111978759895,0.021233812501650327,7,0.6533401459595211,16.748098134994507,0.0,0.0,0.14285714285714285,0.1111111111111111,0.0,0
NetKeys,0.05246685542945939,0.7938036629683536,0.019637181889721314,7,0.7410359427233669,23.1646625995636,0.8571428571428571,0.0,0.7142857142857143,0.3333333333333333,0.0,3
Prim,0.05231040057426165,0.8313267284135741,0.04463090818484746,7,0.697147546831127,17.291094303131104,0.8571428571428571,0.14285714285714285,0.0,0.3333333333333333,0.0,1
Kruskal,0.04797375102714195,0.7703130809002237,0.0016760084462241706,9,0.7032689046163958,19.978155612945557,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0,0.05,2
GPrim,0.00046256316084560017,0.5976891617528053,0.09266560138653246,20,0.8257297291807615,24.972059965133667,1.0,0.5714285714285714,0.8571428571428571,0.7777777777777778,0.0,4
