models,delta,spacing,nds,c_1.0.2.0.0.1,c_1.0.2.0.1.1,c_1.0.2.0.2.1,c_1.0.2.0.3.1,c_1.0.2.0.4.1,c_1.0.2.0.5.1
1.0.2.0.0.1,4.27405167698532e-06,0.0020437408927157954,7,0.0,0.6,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.5
1.0.2.0.1.1,4.091845599019095e-07,0.0006231962921999318,5,0.14285714285714285,0.0,0.8333333333333334,0.0,0.6666666666666666,0.5
1.0.2.0.2.1,0.3199999278756488,0.0005334940634652328,6,0.0,0.0,0.0,0.0,0.6666666666666666,0.25
1.0.2.0.3.1,2.582906152293063e-07,0.0005523206058257171,3,0.42857142857142855,0.8,1.0,0.0,0.6666666666666666,0.5
1.0.2.0.4.1,1.5432618730493174e-06,0.0012270978567654972,6,0.0,0.0,0.5,0.0,0.0,0.25
1.0.2.0.5.1,2.8669045744796523e-07,0.000401303397632416,4,0.14285714285714285,0.2,0.6666666666666666,0.0,0.6666666666666666,0.0
