models,delta,spacing,nds,c_1.0.5.0.0.1,c_1.0.5.0.1.1,c_1.0.5.0.2.1,c_1.0.5.0.3.1,c_1.0.5.0.4.1,c_1.0.5.0.5.1
1.0.5.0.0.1,5.642419034024293e-06,0.0023422364632342007,11,0.0,0.38461538461538464,0.46153846153846156,0.38461538461538464,0.21428571428571427,0.35714285714285715
1.0.5.0.1.1,4.894215408039286e-06,0.002196913873333764,13,0.45454545454545453,0.0,0.38461538461538464,0.46153846153846156,0.2857142857142857,0.42857142857142855
1.0.5.0.2.1,0.1527772658772998,0.2770264595477936,13,0.2727272727272727,0.5384615384615384,0.0,0.5384615384615384,0.35714285714285715,0.2857142857142857
1.0.5.0.3.1,4.8540978093147835e-06,0.0021899250648774525,13,0.36363636363636365,0.38461538461538464,0.38461538461538464,0.0,0.42857142857142855,0.2857142857142857
1.0.5.0.4.1,4.54695475982092e-06,0.0021183375847615795,14,0.6363636363636364,0.6153846153846154,0.46153846153846156,0.46153846153846156,0.0,0.42857142857142855
1.0.5.0.5.1,5.4423069811421627e-08,0.00023193115278445818,14,0.18181818181818182,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.21428571428571427,0.0
