models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.05008559980177226,0.8455776103799424,0.049415209108033716,5,0.16951934808407365,0.0,0.0,0.0,0.0,0.0,0
B,0.03597346671153959,0.736029262708403,0.02089545808639037,10,0.2995260502520353,1.0,0.0,0.14285714285714285,0.2,0.0,2
C,0.03369882123317888,0.628081096287086,0.013449526479580845,14,0.34348770705179227,1.0,0.1,0.0,0.3,0.0,2
D,0.04315716017062601,0.7449935991506901,0.016020385374552804,10,0.250404803042575,1.0,0.3,0.21428571428571427,0.0,0.0,2
E,0.01694575737175779,0.6419702990314071,0.11775842548999053,20,0.8069349927170424,1.0,0.6,0.5,0.9,0.0,4
