models,delta,spacing,onvg,hypervolume,c_1.6.4.0.0.1_0.5,c_1.6.4.0.1.1_0.6,c_1.6.4.0.2.1_0.7,c_1.6.4.0.3.1_0.8,c_1.6.4.0.4.1_0.9,c_1.6.4.0.5.1_1.0,score
1.6.4.0.0.1_0.5,0.8717948799556396,1.6022007702227812e-05,6,0.02291736435233256,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.14285714285714285,0
1.6.4.0.1.1_0.6,0.8717948797032643,0.00010496244355850354,6,0.02587423778701438,0.6666666666666666,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,3
1.6.4.0.2.1_0.7,0.9487179514512104,1.7949520365109682e-05,3,0.010721797634372778,0.8333333333333334,0.5,0.0,0.5714285714285714,0.0,0.42857142857142855,4
1.6.4.0.3.1_0.8,0.8461538554546251,2.338874853954291e-05,7,0.026198661361663066,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1
1.6.4.0.4.1_0.9,0.8974359042052673,5.859459673450451e-05,5,0.019702722503178494,1.0,1.0,1.0,1.0,0.0,1.0,5
1.6.4.0.5.1_1.0,0.8461538580967727,0.00021195761385598238,7,0.03466158609363403,0.8333333333333334,0.3333333333333333,0.0,0.5714285714285714,0.0,0.0,2
