models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9726737027395366,0.0027279128395611466,7,0.0588221200155076,62.204145193099976,0.0,0.0,0.0,0.0,0.0,0
B,0.9511324409831234,0.008782728369941106,8,0.08051753304321152,130.02258610725403,1.0,0.0,0.3333333333333333,0.0,0.0,2
C,0.9637382448325316,0.016264575415237834,6,0.06427932920966706,67.90610194206238,1.0,0.125,0.0,0.2857142857142857,0.0,1
D,0.9499291938755676,0.015117507552029744,7,0.08333356978546848,101.71130657196045,1.0,0.625,0.3333333333333333,0.0,0.0,3
E,0.9184893550280937,0.06037958458907359,77,0.833903186747812,103.4173355102539,1.0,1.0,1.0,1.0,0.0,4
