models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.04790997133578319,0.8040202469221313,0.022168144731162357,7,0.6536314223279437,17.675730228424072,0.0,0.14285714285714285,0.2222222222222222,0.0,0.0,0
NetKeys,0.05012107246624081,0.8085795140417014,0.022469959757276066,7,0.7007074627758688,22.221951246261597,0.5714285714285714,0.0,0.4444444444444444,0.25,0.0,1
Prim,0.04266911103004543,0.7594865905243353,0.021335717195410588,9,0.7009519497212376,17.124257802963257,0.7142857142857143,0.5714285714285714,0.0,0.3333333333333333,0.0,2
Kruskal,0.03755746427714805,0.6822055517997502,0.0163396297566318,12,0.7010528889127685,19.66341280937195,0.7142857142857143,0.5714285714285714,0.4444444444444444,0.0,0.05,3
GPrim,0.00023209041631952644,0.6024414633575336,0.09317952180082711,20,0.8256095582380498,24.491619348526,0.8571428571428571,0.8571428571428571,0.7777777777777778,0.5833333333333334,0.0,4
