models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.05262734904037865,0.850793114597568,0.04017531611022884,6,0.1488899419746686,0.0,0.0,0.0,0.0,0.0,0
B,0.03162631266967462,0.6544188997325364,0.022065275553226984,13,0.3402064766797114,1.0,0.0,0.08333333333333333,0.07142857142857142,0.0,1
C,0.038254889709153125,0.6849344099302279,0.00179234253480135,12,0.28414629832979316,1.0,0.46153846153846156,0.0,0.2857142857142857,0.1,3
D,0.026345225007770885,0.653134083018014,0.04113594886541886,14,0.40136769403714956,1.0,0.5384615384615384,0.25,0.0,0.05,2
E,0.016948885964355995,0.6444223351061161,0.11751443811978111,20,0.8060276155637047,1.0,0.6153846153846154,0.3333333333333333,0.42857142857142855,0.0,4
