models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.0518481244334007,0.8160709783821422,0.0200028980928928,7.0,0.6532223288246776,17.30365300178528,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
NetKeys,0.0475045825236176,0.7608399219759401,0.018664504538679,9.0,0.7384461165282591,22.42554926872253,0.7142857142857143,0.0,0.0,0.25,0.0,1.0
Prim,0.0439180501938926,0.7695246937224063,0.0132812051325232,9.0,0.6596971634476542,16.042523860931396,1.0,0.5555555555555556,0.0,0.6666666666666666,0.0,3.0
Kruskal,0.0377230094978342,0.6807120871441265,0.0113638536471954,12.0,0.6956126706883288,18.374284267425537,1.0,0.5555555555555556,0.1111111111111111,0.0,0.05,2.0
GPrim,0.0002777882345847,0.5995813274818916,0.0936976146810672,20.0,0.8259182914392649,22.567625284194943,1.0,0.8888888888888888,0.4444444444444444,0.75,0.0,4.0
