models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9329983275590503,1.4638176474233544,7,0.400586368464988,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.9329983176917817,1.7921246509554034,19,1.4270085620192794,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1
C,0.9537688463663375,2.9939867572504495,11,0.5634443593543892,1.0,0.631578947368421,0.0,0.5384615384615384,0.0,0.0,3
D,0.929648246078399,1.779513751142789,13,0.9866556577287162,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,2
E,0.5766834475027832,0.4788511431152898,76,2.757598506340991,1.0,1.0,1.0,0.9230769230769231,0.0,0.20408163265306123,4
F,0.5461846280775695,0.4432897122565324,98,3.125909867481916,1.0,1.0,1.0,1.0,0.32894736842105265,0.0,5
