models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.922268303828697,0.10278096346788128,5,0.1791058942186488,41.34647488594055,0.0,0.0,0.0,0.0,0.0,0
B,0.9652725992699518,0.04312102908579648,3,0.061894588178523766,54.446105003356934,1.0,0.0,0.8,0.2,0.0,2
C,0.905994792063699,0.02113067341167404,5,0.10790574503588944,43.2790744304657,1.0,0.0,0.0,0.0,0.0,1
D,0.9120941850527663,0.04596311464360149,5,0.14032991864037297,53.646674394607544,1.0,0.3333333333333333,0.6,0.0,0.0,3
E,0.9585633759369735,0.15943891590960574,9,0.4870979766513337,72.39619660377502,1.0,1.0,1.0,1.0,0.0,4
