models,delta,spacing,onvg,hypervolume,c_1.6.6.0.0.1_0.5,c_1.6.6.0.1.1_0.6,c_1.6.6.0.2.1_0.7,c_1.6.6.0.3.1_0.8,c_1.6.6.0.4.1_0.9,c_1.6.6.0.5.1_1.0,score
1.6.6.0.0.1_0.5,0.9401707837822979,0.9995064987128436,4,0.07851761968474902,0.0,0.25,0.0,0.25,0.25,0.25,3
1.6.6.0.1.1_0.6,0.9401708017705491,0.9994729679205286,4,0.07831759968474902,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.2.1_0.7,0.9401707837822979,0.9995064987128436,4,0.07851761968474902,0.0,0.25,0.0,0.25,0.25,0.25,3
1.6.6.0.3.1_0.8,0.9401708017705491,0.9994729679205286,4,0.07831759968474902,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.9,0.9401708017705491,0.9994729679205286,4,0.07831759968474902,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.5.1_1.0,0.9401708016084364,0.999467730360225,4,0.0783301631991759,0.25,0.25,0.25,0.25,0.25,0.0,3
