models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.9219544643683604,0.7368421345424848,0.0001443799410924559,6,0.020831854473271436,0.0,0.0,0.0,0.0,0.0,0
B,0.6041523113889781,0.5789474449276005,0.0001962710327118089,9,0.035548365272236995,1.0,0.0,0.3,0.2,0.0,1
C,0.4636809760883459,0.56725150666744,0.0003382696299109969,10,0.048505798024279866,1.0,0.5555555555555556,0.0,0.3,0.0,2
D,0.5500000033458694,0.5263158845739371,5.7316713197208584e-05,10,0.03568829406554183,1.0,0.6666666666666666,0.5,0.0,0.0,3
E,0.11180404720180359,0.10526842856036062,0.00095560725227189,18,0.11910238106027612,1.0,1.0,1.0,1.0,0.0,4
