models,delta,spacing,onvg,hypervolume,c_1.6.2.0.0.1_0.5,c_1.6.2.0.1.1_0.6,c_1.6.2.0.2.1_0.7,c_1.6.2.0.3.1_0.8,c_1.6.2.0.4.1_0.9,c_1.6.2.0.5.1_1.0,score
1.6.2.0.0.1_0.5,0.7891737889315543,0.00031673703200030934,10,0.06479727779186753,0.0,0.5555555555555556,0.5,0.3333333333333333,0.5,0.1111111111111111,3
1.6.2.0.1.1_0.6,0.7948718128456606,9.159129733850413e-05,9,0.04141649227325199,0.3,0.0,0.3,0.4444444444444444,0.25,0.0,0
1.6.2.0.2.1_0.7,0.7692307926777089,0.00012022896224262494,10,0.049339065556423145,0.4,0.5555555555555556,0.0,0.5555555555555556,0.25,0.0,2
1.6.2.0.3.1_0.8,0.7948718170293619,2.9544914459234668e-05,9,0.03897123417663474,0.5,0.4444444444444444,0.3,0.0,0.5,0.1111111111111111,2
1.6.2.0.4.1_0.9,0.8571428645441385,0.00019619546299540168,8,0.05342995556788323,0.3,0.4444444444444444,0.5,0.3333333333333333,0.0,0.2222222222222222,2
1.6.2.0.5.1_1.0,0.7948718201975935,0.00018500105801109383,9,0.048593399766006726,0.6,0.7777777777777778,0.7,0.7777777777777778,0.75,0.0,5
