models,delta,spacing,onvg,hypervolume,c_1.6.4.0.4.0_0.05,c_1.6.4.0.4.1_0.1,c_1.6.4.0.4.2_0.15,c_1.6.4.0.4.3_0.2,c_1.6.4.0.4.4_0.3,c_1.6.4.0.4.5_0.4,c_1.6.4.0.4.6_0.5,score
1.6.4.0.4.0_0.05,0.8665812336786354,0.22621735522223965,6.5,0.07325009788779999,0.0,0.2490079365079365,0.23416666666666663,0.1577380952380952,0.09047619047619046,0.13444444444444442,0.03968253968253968,0.7
1.6.4.0.4.1_0.1,0.8649572950930645,0.12911230069827315,6.5,0.07262633668487126,0.5988095238095237,0.0,0.3591666666666667,0.332936507936508,0.18392857142857144,0.2513888888888889,0.15079365079365079,2.1
1.6.4.0.4.2_0.15,0.8671062611845711,0.15094009789297033,6.6,0.07331573484769478,0.5360714285714285,0.39087301587301587,0.0,0.4009126984126984,0.24738095238095234,0.22694444444444448,0.146031746031746,2.6
1.6.4.0.4.3_0.2,0.8492735389260174,0.12368770565359063,7.4,0.08615863136355636,0.7553174603174603,0.49444444444444435,0.42638888888888893,0.0,0.24865079365079365,0.2897222222222222,0.2444444444444444,2.4
1.6.4.0.4.4_0.3,0.874566570907643,0.2564027593968291,6.4,0.07978034544335325,0.8262698412698413,0.5660714285714286,0.5905555555555557,0.5889285714285714,0.0,0.41222222222222216,0.33571428571428574,4.4
1.6.4.0.4.5_0.4,0.847142886360891,0.18066365062811784,7.3,0.09223972138362156,0.8123809523809523,0.5847222222222221,0.6336111111111111,0.5776190476190476,0.36599206349206354,0.0,0.3726190476190476,4.2
1.6.4.0.4.6_0.5,0.8706410573546879,0.0759078625121193,6.6,0.08125291707506611,0.8433333333333334,0.697420634920635,0.6522222222222223,0.5328968253968254,0.46277777777777784,0.47444444444444445,0.0,4.5
