models,delta,spacing,onvg,hypervolume,c_1.6.1.0.0.1_0.5,c_1.6.1.0.1.1_0.6,c_1.6.1.0.2.1_0.7,c_1.6.1.0.3.1_0.8,c_1.6.1.0.4.1_0.9,c_1.6.1.0.5.1_1.0,score
1.6.1.0.0.1_0.5,0.7389277590123775,6.124079767433483e-05,12,0.05390963200660783,0.0,0.4444444444444444,0.2,0.5454545454545454,0.1,0.7272727272727273,2
1.6.1.0.1.1_0.6,0.833333338184975,0.00018045161575296596,9,0.05528846076960121,0.5833333333333334,0.0,0.3,0.45454545454545453,0.1,0.6363636363636364,2
1.6.1.0.2.1_0.7,0.7977208124519767,0.3162285988006107,10,0.04789346468603319,0.5,0.4444444444444444,0.0,0.45454545454545453,0.1,0.7272727272727273,4
1.6.1.0.3.1_0.8,0.7846154024262224,5.8813176501050274e-05,11,0.05701032685102727,0.3333333333333333,0.5555555555555556,0.2,0.0,0.1,0.5454545454545454,2
1.6.1.0.4.1_0.9,0.8290598412628485,0.9486670070537818,10,0.05517203119186697,0.75,0.7777777777777778,0.7,0.7272727272727273,0.0,0.7272727272727273,5
1.6.1.0.5.1_1.0,0.7743589902798095,0.6741617258968069,11,0.06914672135627564,0.4166666666666667,0.5555555555555556,0.3,0.45454545454545453,0.3,0.0,0
